AUC,0.0001,3.3e-05,1e-05,3.3e-06,1e-06
Split 1,0.9484888833839104,0.9570972936149131,0.9543878119774571,0.9352356474886976,0.9180343097789063
Split 2,0.9637771999876188,0.9730321602129569,0.9617188225461974,0.9602330764230662,0.929899093075804
Split 3,0.9745347394540943,0.9713399503722084,0.971386476426799,0.9640663771712159,0.9392524813895782
Split 4,0.9687984856947806,0.9598305715881587,0.9675107056414076,0.9591323775833178,0.9339818779867187
Split 5,0.9697449264568981,0.9656954012288215,0.9690467324520574,0.9567895488115186,0.9234158753801279
