ACC,0.0001,3.3e-05,1e-05,3.3e-06,1e-06
Split 1,0.899803536345776,0.8958742632612967,0.8978388998035364,0.8801571709233792,0.8388998035363457
Split 2,0.9076620825147348,0.9214145383104125,0.9017681728880157,0.899803536345776,0.8664047151277013
Split 3,0.9114173228346457,0.9094488188976378,0.8996062992125984,0.889763779527559,0.8661417322834646
Split 4,0.9094488188976378,0.889763779527559,0.9114173228346457,0.8858267716535433,0.8503937007874016
Split 5,0.9212598425196851,0.905511811023622,0.9094488188976378,0.8838582677165354,0.8523622047244095
