ACC,4,8,16,32
Split 1,0.9273084479371316,0.9194499017681729,0.9155206286836935,0.9214145383104125
Split 2,0.8781925343811395,0.9096267190569745,0.9076620825147348,0.9076620825147348
Split 3,0.8917322834645669,0.8937007874015748,0.905511811023622,0.8937007874015748
Split 4,0.9192913385826772,0.905511811023622,0.9291338582677166,0.9232283464566929
Split 5,0.8858267716535433,0.8917322834645669,0.8956692913385826,0.8996062992125984
